Name,ID,Has Block,Mod,Class
chisel:chisel.chisel.stainedGlassLightGray,901,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.chisel.stainedGlassBrown,902,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.chisel.stainedGlassPaneWhite,903,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.chisel.stainedGlassPaneMagenta,904,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.chisel.stainedGlassPaneYellow,905,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.chisel.stainedGlassPanePink,906,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.chisel.stainedGlassPaneLightGray,907,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.chisel.stainedGlassPanePurple,908,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.chisel.stainedGlassPaneBrown,909,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.chisel.stainedGlassPaneRed,910,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.blockPaperwall,911,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.blockWoolenClay,912,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
chisel:chisel.blockLaboratory,913,true,chisel,info.jbcs.minecraft.chisel.item.ItemCarvable
classicalalchemy:blockStannum,914,true,classicalalchemy,net.minecraft.item.ItemBlock
classicalalchemy:blockCuprum,915,true,classicalalchemy,net.minecraft.item.ItemBlock
classicalalchemy:blockPyropusBronze,916,true,classicalalchemy,net.minecraft.item.ItemBlock
classicalalchemy:blockPulchrumBronze,917,true,classicalalchemy,net.minecraft.item.ItemBlock
classicalalchemy:blockTombBronze,918,true,classicalalchemy,net.minecraft.item.ItemBlock
ExtrabiomesXL:leaves_1,919,true,ExtrabiomesXL,extrabiomes.items.ItemCustomLeaves
ExtrabiomesXL:plants4,920,true,ExtrabiomesXL,extrabiomes.items.ItemCatTail
ExtrabiomesXL:terrain_blocks2,921,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:flower1,922,true,ExtrabiomesXL,extrabiomes.items.ItemFlower
ExtrabiomesXL:flower2,923,true,ExtrabiomesXL,extrabiomes.items.ItemFlower
ExtrabiomesXL:flower3,924,true,ExtrabiomesXL,extrabiomes.items.ItemFlower
ExtrabiomesXL:grass,925,true,ExtrabiomesXL,extrabiomes.items.ItemGrass
ExtrabiomesXL:leaves_4,926,true,ExtrabiomesXL,extrabiomes.items.ItemCustomGreenLeaves
ExtrabiomesXL:leaves_2,927,true,ExtrabiomesXL,extrabiomes.items.ItemCustomNewLeaves
ExtrabiomesXL:leaves_3,928,true,ExtrabiomesXL,extrabiomes.items.ItemCustomMoreLeaves
ExtrabiomesXL:leaf_pile,929,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:terrain_blocks1,930,true,ExtrabiomesXL,extrabiomes.items.ItemRedRock
ExtrabiomesXL:saplings_1,931,true,ExtrabiomesXL,extrabiomes.items.ItemSapling
ExtrabiomesXL:saplings_2,932,true,ExtrabiomesXL,extrabiomes.items.ItemNewSapling
ExtrabiomesXL:log1,933,true,ExtrabiomesXL,extrabiomes.utility.MultiItemBlock
ExtrabiomesXL:log2,934,true,ExtrabiomesXL,extrabiomes.utility.MultiItemBlock
ExtrabiomesXL:mini_log_1,935,true,ExtrabiomesXL,extrabiomes.items.ItemCustomMiniLog
ExtrabiomesXL:cornerlog_baldcypress,936,true,ExtrabiomesXL,extrabiomes.items.ItemNewQuarterLog
ExtrabiomesXL:cornerlog_rainboweucalyptus,937,true,ExtrabiomesXL,extrabiomes.items.ItemNewQuarterLog
ExtrabiomesXL:cornerlog_oak,938,true,ExtrabiomesXL,extrabiomes.items.ItemNewQuarterLog
ExtrabiomesXL:cornerlog_fir,939,true,ExtrabiomesXL,extrabiomes.items.ItemNewQuarterLog
ExtrabiomesXL:cornerlog_redwood,940,true,ExtrabiomesXL,extrabiomes.items.ItemNewQuarterLog
ExtrabiomesXL:log_elbow_baldcypress,941,true,ExtrabiomesXL,extrabiomes.items.ItemKneeLog
ExtrabiomesXL:log_elbow_rainbow_eucalyptus,942,true,ExtrabiomesXL,extrabiomes.items.ItemKneeLog
ExtrabiomesXL:vines,943,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:waterplant1,944,true,ExtrabiomesXL,extrabiomes.items.ItemBlockWaterPlant
ExtrabiomesXL:tile.extrabiomes.crop.strawberry,945,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:quicksand,946,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:planks,947,true,ExtrabiomesXL,extrabiomes.utility.MultiItemBlock
ExtrabiomesXL:woodslab2,948,true,ExtrabiomesXL,extrabiomes.module.fabrica.block.ItemNewWoodSlab
ExtrabiomesXL:double_woodslab2,949,true,ExtrabiomesXL,extrabiomes.module.fabrica.block.ItemNewWoodSlab
ExtrabiomesXL:woodslab,950,true,ExtrabiomesXL,extrabiomes.module.fabrica.block.ItemWoodSlab
ExtrabiomesXL:double_woodslab,951,true,ExtrabiomesXL,extrabiomes.module.fabrica.block.ItemWoodSlab
ExtrabiomesXL:stairs.redwood,952,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:stairs.fir,953,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:stairs.acacia,954,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:stairs.rainboweucalyptus,955,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:stairs.cypress,956,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:stairs.baldcypress,957,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:stairs.japanesemaple,958,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:stairs.autumn,959,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:stairs.sakurablossom,960,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:slabRedRock,961,true,ExtrabiomesXL,extrabiomes.module.fabrica.block.ItemRedRockSlab
ExtrabiomesXL:double_slabRedRock,962,true,ExtrabiomesXL,extrabiomes.module.fabrica.block.ItemRedRockSlab
ExtrabiomesXL:stairsRedCobble,963,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:redrockbrick,964,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:wall,965,true,ExtrabiomesXL,extrabiomes.utility.MultiItemBlock
ExtrabiomesXL:fence,966,true,ExtrabiomesXL,extrabiomes.items.ItemCustomFence
ExtrabiomesXL:door_acacia,967,true,ExtrabiomesXL,extrabiomes.items.ItemCustomDoor
ExtrabiomesXL:door_autumn,968,true,ExtrabiomesXL,extrabiomes.items.ItemCustomDoor
ExtrabiomesXL:door_baldcypress,969,true,ExtrabiomesXL,extrabiomes.items.ItemCustomDoor
ExtrabiomesXL:door_cypress,970,true,ExtrabiomesXL,extrabiomes.items.ItemCustomDoor
ExtrabiomesXL:door_fir,971,true,ExtrabiomesXL,extrabiomes.items.ItemCustomDoor
ExtrabiomesXL:door_japanesemaple,972,true,ExtrabiomesXL,extrabiomes.items.ItemCustomDoor
ExtrabiomesXL:door_rainboweucalyptus,973,true,ExtrabiomesXL,extrabiomes.items.ItemCustomDoor
ExtrabiomesXL:door_redwood,974,true,ExtrabiomesXL,extrabiomes.items.ItemCustomDoor
ExtrabiomesXL:door_sakura,975,true,ExtrabiomesXL,extrabiomes.items.ItemCustomDoor
ExtrabiomesXL:fencegate_acacia,976,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_autumn,977,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_baldcypress,978,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_cypress,979,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_fir,980,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_japanesemaple,981,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_rainboweucalyptus,982,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_redwood,983,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
ExtrabiomesXL:fencegate_sakura,984,true,ExtrabiomesXL,net.minecraft.item.ItemBlock
TConstruct:liquid.slime,985,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:MeatBlock,986,true,TConstruct,tconstruct.world.itemblocks.HamboneItemBlock
TConstruct:WoolSlab1,987,true,TConstruct,tconstruct.world.itemblocks.WoolSlab1Item
TConstruct:WoolSlab2,988,true,TConstruct,tconstruct.world.itemblocks.WoolSlab2Item
TConstruct:trap.punji,989,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:trap.barricade.oak,990,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem
TConstruct:trap.barricade.spruce,991,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem
TConstruct:trap.barricade.birch,992,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem
TConstruct:trap.barricade.jungle,993,true,TConstruct,tconstruct.world.itemblocks.BarricadeItem
TConstruct:explosive.slime,994,true,TConstruct,tconstruct.common.itemblocks.MetadataItemBlock
TConstruct:slime.gel,995,true,TConstruct,tconstruct.world.itemblocks.SlimeGelItemBlock
TConstruct:slime.grass,996,true,TConstruct,tconstruct.world.itemblocks.SlimeGrassItemBlock
TConstruct:slime.grass.tall,997,true,TConstruct,tconstruct.world.itemblocks.SlimeTallGrassItem
TConstruct:slime.leaves,998,true,TConstruct,tconstruct.world.itemblocks.SlimeLeavesItemBlock
TConstruct:slime.sapling,999,true,TConstruct,tconstruct.world.itemblocks.SlimeSaplingItemBlock
TConstruct:slime.channel,1000,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:blood.channel,1001,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:slime.pad,1002,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:decoration.stonetorch,1003,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:decoration.stoneladder,1004,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:decoration.multibrick,1005,true,TConstruct,tconstruct.tools.itemblocks.MultiBrickItem
TConstruct:decoration.multibrickfancy,1006,true,TConstruct,tconstruct.tools.itemblocks.MultiBrickFancyItem
TConstruct:ore.berries.one,1007,true,TConstruct,tconstruct.world.itemblocks.OreberryBushItem
TConstruct:ore.berries.two,1008,true,TConstruct,tconstruct.world.itemblocks.OreberryBushSecondItem
TConstruct:SearedBrick,1009,true,TConstruct,tconstruct.world.itemblocks.MetalOreItemBlock
TConstruct:GravelOre,1010,true,TConstruct,tconstruct.world.itemblocks.GravelOreItem
TConstruct:rail.wood,1011,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:MetalBlock,1012,true,TConstruct,tconstruct.smeltery.itemblocks.MetalItemBlock
TConstruct:ToolStationBlock,1013,true,TConstruct,tconstruct.tools.itemblocks.ToolStationItemBlock
TConstruct:ToolForgeBlock,1014,true,TConstruct,tconstruct.common.itemblocks.MetadataItemBlock
TConstruct:CraftingStation,1015,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:CraftingSlab,1016,true,TConstruct,tconstruct.tools.itemblocks.CraftingSlabItemBlock
TConstruct:FurnaceSlab,1017,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:HeldItemBlock,1018,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:BattleSignBlock,1019,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:CraftedSoil,1020,true,TConstruct,tconstruct.world.itemblocks.CraftedSoilItemBlock
TConstruct:fluid.molten.iron,1021,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.gold,1022,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.copper,1023,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.tin,1024,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.aluminum,1025,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.cobalt,1026,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.ardite,1027,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.bronze,1028,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.alubrass,1029,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.manyullyn,1030,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.alumite,1031,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.obsidian,1032,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.steel,1033,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.glass,1034,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:molten.stone,1035,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:molten.emerald,1036,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:liquid.blood,1037,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.nickel,1038,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.lead,1039,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.silver,1040,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.shiny,1041,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.invar,1042,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.electrum,1043,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.ender,1044,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:liquid.glue,1045,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:fluid.molten.pigiron,1046,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:SearedSlab,1047,true,TConstruct,tconstruct.smeltery.itemblocks.SearedSlabItem
TConstruct:SpeedSlab,1048,true,TConstruct,tconstruct.smeltery.itemblocks.SpeedSlabItem
TConstruct:GlueBlock,1049,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:Smeltery,1050,true,TConstruct,tconstruct.smeltery.itemblocks.SmelteryItemBlock
TConstruct:SmelteryNether,1051,true,TConstruct,tconstruct.smeltery.itemblocks.SmelteryItemBlock
TConstruct:LavaTank,1052,true,TConstruct,tconstruct.smeltery.itemblocks.LavaTankItemBlock
TConstruct:LavaTankNether,1053,true,TConstruct,tconstruct.smeltery.itemblocks.LavaTankItemBlock
TConstruct:SearedBlock,1054,true,TConstruct,tconstruct.smeltery.itemblocks.SearedTableItemBlock
TConstruct:SearedBlockNether,1055,true,TConstruct,tconstruct.smeltery.itemblocks.SearedTableItemBlock
TConstruct:CastingChannel,1056,true,TConstruct,tconstruct.smeltery.itemblocks.CastingChannelItem
TConstruct:TankAir,1057,true,TConstruct,net.minecraft.item.ItemBlock
TConstruct:SpeedBlock,1058,true,TConstruct,tconstruct.smeltery.itemblocks.SpeedBlockItem
TConstruct:GlassBlock,1059,true,TConstruct,tconstruct.smeltery.itemblocks.GlassBlockItem
TConstruct:GlassPane,1060,true,TConstruct,tconstruct.smeltery.itemblocks.GlassPaneItem
TConstruct:GlassBlock.StainedClear,1061,true,TConstruct,tconstruct.smeltery.itemblocks.StainedGlassClearItem
TConstruct:GlassPaneClearStained,1062,true,TConstruct,tconstruct.smeltery.itemblocks.StainedGlassClearPaneItem
TConstruct:Armor.DryingRack,1063,true,TConstruct,net.minecraft.item.ItemBlock
ExtraTiC:moltenPokefennium,1064,true,ExtraTiC,net.minecraft.item.ItemBlock
ExtraTiC:moltenFairy,1065,true,ExtraTiC,net.minecraft.item.ItemBlock
ExtraTiC:blockFunStuff,1066,true,ExtraTiC,glassmaker.extratic.metals.ItemSoildMetalBlock
ExtraUtilities:endConstructor,1067,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockQED
ExtraUtilities:endMarker,1068,true,ExtraUtilities,net.minecraft.item.ItemBlock
ExtraUtilities:curtains,1069,true,ExtraUtilities,net.minecraft.item.ItemBlock
ExtraUtilities:angelBlock,1070,true,ExtraUtilities,com.rwtema.extrautils.item.ItemAngelBlock
ExtraUtilities:budoff,1071,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata
ExtraUtilities:chandelier,1072,true,ExtraUtilities,net.minecraft.item.ItemBlock
ExtraUtilities:decorativeBlock1,1073,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata
ExtraUtilities:decorativeBlock2,1074,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata
ExtraUtilities:conveyor,1075,true,ExtraUtilities,net.minecraft.item.ItemBlock
ExtraUtilities:filing,1076,true,ExtraUtilities,com.rwtema.extrautils.item.ItemFilingCabinet
ExtraUtilities:greenscreen,1077,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata
ExtraUtilities:trading_post,1078,true,ExtraUtilities,net.minecraft.item.ItemBlock
ExtraUtilities:sound_muffler,1079,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata
ExtraUtilities:extractor_base,1080,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata
ExtraUtilities:extractor_base_remote,1081,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata
ExtraUtilities:pipes,1082,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata
ExtraUtilities:pipes.1,1083,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata
ExtraUtilities:cursedearthside,1084,true,ExtraUtilities,net.minecraft.item.ItemBlock
ExtraUtilities:trashcan,1085,true,ExtraUtilities,net.minecraft.item.ItemBlock
ExtraUtilities:spike_base,1086,true,ExtraUtilities,net.minecraft.item.ItemBlock
ExtraUtilities:plant/ender_lilly,1087,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockEnderLily
ExtraUtilities:timer,1088,true,ExtraUtilities,net.minecraft.item.ItemBlock
ExtraUtilities:magnumTorch,1089,true,ExtraUtilities,net.minecraft.item.ItemBlock
ExtraUtilities:drum,1090,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockDrum
ExtraUtilities:dark_portal,1091,true,ExtraUtilities,net.minecraft.item.ItemBlock
ExtraUtilities:etherealglass,1092,true,ExtraUtilities,com.rwtema.extrautils.item.ItemBlockMetadata
FlatSigns:blockFlatSign,1093,true,FlatSigns,net.minecraft.item.ItemBlock
GardenCore:garden_soil,1094,true,GardenCore,net.minecraft.item.ItemBlock
GardenCore:garden_farmland,1095,true,GardenCore,net.minecraft.item.ItemBlock
GardenCore:garden_proxy,1096,true,GardenCore,net.minecraft.item.ItemBlock
GardenCore:small_fire,1097,true,GardenCore,net.minecraft.item.ItemBlock
GardenCore:compost_bin,1098,true,GardenCore,net.minecraft.item.ItemBlock
GardenContainers:wood_window_box,1099,true,GardenContainers,com.jaquadro.minecraft.gardencontainers.item.ItemWindowBox
GardenContainers:stone_window_box,1100,true,GardenContainers,com.jaquadro.minecraft.gardencontainers.item.ItemWindowBox
GardenContainers:decorative_pot,1101,true,GardenContainers,com.jaquadro.minecraft.gardencontainers.item.ItemDecorativePot
GardenContainers:large_pot,1102,true,GardenContainers,com.jaquadro.minecraft.gardencontainers.item.ItemLargePot
GardenContainers:large_pot_colored,1103,true,GardenContainers,com.jaquadro.minecraft.gardencontainers.item.ItemLargePot
GardenContainers:medium_pot,1104,true,GardenContainers,com.jaquadro.minecraft.gardencontainers.item.ItemMediumPot
GardenContainers:medium_pot_colored,1105,true,GardenContainers,com.jaquadro.minecraft.gardencontainers.item.ItemMediumPot
GardenContainers:pottery_table,1106,true,GardenContainers,net.minecraft.item.ItemBlock
GardenTrees:sapling,1107,true,GardenTrees,com.jaquadro.minecraft.gardentrees.item.ItemGTSapling
GardenTrees:thin_log,1108,true,GardenTrees,com.jaquadro.minecraft.gardentrees.item.ItemThinLog
GardenTrees:thin_log_fence,1109,true,GardenTrees,com.jaquadro.minecraft.gardentrees.item.ItemThinLogFence
Growthcraft:grc.fenceRope,1110,true,Growthcraft,net.minecraft.item.ItemBlock
Growthcraft:grc.ropeBlock,1111,true,Growthcraft,net.minecraft.item.ItemBlock
Growthcraft|Cellar:grc.fruitPress,1112,true,Growthcraft|Cellar,net.minecraft.item.ItemBlock
Growthcraft|Cellar:grc.fruitPresser,1113,true,Growthcraft|Cellar,net.minecraft.item.ItemBlock
Growthcraft|Cellar:grc.brewKettle,1114,true,Growthcraft|Cellar,net.minecraft.item.ItemBlock
Growthcraft|Cellar:grc.fermentBarrel,1115,true,Growthcraft|Cellar,net.minecraft.item.ItemBlock
Growthcraft|Apples:grc.appleSapling,1116,true,Growthcraft|Apples,net.minecraft.item.ItemBlock
Growthcraft|Apples:grc.appleLeaves,1117,true,Growthcraft|Apples,net.minecraft.item.ItemBlock
Growthcraft|Apples:grc.appleBlock,1118,true,Growthcraft|Apples,net.minecraft.item.ItemBlock
Growthcraft|Bamboo:grc.bambooBlock,1119,true,Growthcraft|Bamboo,net.minecraft.item.ItemBlock
Growthcraft|Bamboo:grc.bambooShoot,1120,true,Growthcraft|Bamboo,net.minecraft.item.ItemBlock
Growthcraft|Bamboo:grc.bambooStalk,1121,true,Growthcraft|Bamboo,net.minecraft.item.ItemBlock
Growthcraft|Bamboo:grc.bambooLeaves,1122,true,Growthcraft|Bamboo,net.minecraft.item.ItemBlock
Growthcraft|Bamboo:grc.bambooFence,1123,true,Growthcraft|Bamboo,net.minecraft.item.ItemBlock
Growthcraft|Bamboo:grc.bambooWall,1124,true,Growthcraft|Bamboo,net.minecraft.item.ItemBlock
Growthcraft|Bamboo:grc.bambooStairs,1125,true,Growthcraft|Bamboo,net.minecraft.item.ItemBlock
Growthcraft|Bamboo:grc.bambooSingleSlab,1126,true,Growthcraft|Bamboo,growthcraft.bamboo.ItemBambooSlab
Growthcraft|Bamboo:grc.bambooDoubleSlab,1127,true,Growthcraft|Bamboo,growthcraft.bamboo.ItemBambooSlab
Growthcraft|Bamboo:grc.bambooDoor,1128,true,Growthcraft|Bamboo,net.minecraft.item.ItemBlock
Growthcraft|Bamboo:grc.bambooFenceGate,1129,true,Growthcraft|Bamboo,net.minecraft.item.ItemBlock
Growthcraft|Bamboo:grc.bambooScaffold,1130,true,Growthcraft|Bamboo,net.minecraft.item.ItemBlock
Growthcraft|Bees:grc.beeBox,1131,true,Growthcraft|Bees,net.minecraft.item.ItemBlock
Growthcraft|Bees:grc.beeHive,1132,true,Growthcraft|Bees,net.minecraft.item.ItemBlock
Growthcraft|Fishtrap:grc.fishTrap,1133,true,Growthcraft|Fishtrap,net.minecraft.item.ItemBlock
Growthcraft|Grapes:grc.grapeVine0,1134,true,Growthcraft|Grapes,net.minecraft.item.ItemBlock
Growthcraft|Grapes:grc.grapeVine1,1135,true,Growthcraft|Grapes,net.minecraft.item.ItemBlock
Growthcraft|Grapes:grc.grapeLeaves,1136,true,Growthcraft|Grapes,net.minecraft.item.ItemBlock
Growthcraft|Grapes:grc.grapeBlock,1137,true,Growthcraft|Grapes,net.minecraft.item.ItemBlock
Growthcraft|Hops:grc.hopVine,1138,true,Growthcraft|Hops,net.minecraft.item.ItemBlock
Growthcraft|Rice:grc.riceBlock,1139,true,Growthcraft|Rice,net.minecraft.item.ItemBlock
Growthcraft|Rice:grc.paddyField,1140,true,Growthcraft|Rice,net.minecraft.item.ItemBlock
haditecoal:blockHaditeCoalOre,1141,true,haditecoal,net.minecraft.item.ItemBlock
haditecoal:blockHaditeCoalBlock,1142,true,haditecoal,net.minecraft.item.ItemBlock
haditecoal:blockHaditeSteel,1143,true,haditecoal,net.minecraft.item.ItemBlock
haditecoal:blockGestankenzinn,1144,true,haditecoal,net.minecraft.item.ItemBlock
IronChest:BlockIronChest,1145,true,IronChest,cpw.mods.ironchest.ItemIronChest
JABBA:barrel,1146,true,JABBA,net.minecraft.item.ItemBlock
Oceancraft:SeaWeed,1147,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:SeaWeed2,1148,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:SeaWeed4,1149,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:CoralPlant,1150,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:SpongePlant,1151,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:BlockCoral,1152,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:BlockShell,1153,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:BlockShell2,1154,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:BlockShell3,1155,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:BlockShell4,1156,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:BlockShell5,1157,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:BlockShell6,1158,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:BlockOyster,1159,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:BlockQuicksand,1160,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:BlockQuicksand2,1161,true,Oceancraft,net.minecraft.item.ItemBlock
Oceancraft:BlockFishingNet,1162,true,Oceancraft,net.minecraft.item.ItemBlock
desertcraft:Desert Plants,1163,true,desertcraft,com.pam.desertcraft.ItemPamDesertPlant
desertcraft:Glass Steel Window,1164,true,desertcraft,net.minecraft.item.ItemBlock
harvestcraft:cuttingboard,1165,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pot,1166,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:beehive,1167,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:apiary,1168,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:presser,1169,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:sink,1170,true,harvestcraft,com.pam.harvestcraft.ItemPamSink
harvestcraft:salt,1171,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:berrygarden,1172,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:desertgarden,1173,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:grassgarden,1174,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:gourdgarden,1175,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:groundgarden,1176,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:herbgarden,1177,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:leafygarden,1178,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:mushroomgarden,1179,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:stalkgarden,1180,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:textilegarden,1181,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:tropicalgarden,1182,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:watergarden,1183,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamApple,1184,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamappleSapling,1185,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamAlmond,1186,true,harvestcraft,net.minecraft.item.ItemBlock
